DOI,Título,Autores,Año,Citas,Revista
10.1016/j.datak.2015.11.002,An instance selection method for large datasets based on Markov Geometric Diffusion,Duílio A.N.S. Silva and Leandro C. Souza and Gustavo H.M.B. Motta,2016,12,Data &amp; Knowledge Engineering
10.1016/s0169-023x(08)00111-0,IFC - Editorial Board,,2008,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.05.002,"Thank you referees, authors and readers of DKE",Reind P. van de Riet,2008,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(08)00156-0,IFC - Editorial Board,,2009,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00111-9,ConsDiff: an algorithm for the detection of conserved differences between protein sequences,S MEHTA and D DINAKARPANDIAN,2005,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.09.001,A flexible framework to ease nearest neighbor search in multidimensional data spaces,Manuel Barrena and Elena Jurado and Pablo Márquez-Neila and Carlos Pachón,2010,11,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.05.005,Application of natural language to information systems (NLDB04),Farid Meziane and Elisabeth Métais,2006,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(21)00088-4,Editorial Board,,2022,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(21)00009-4,Editorial Board,,2021,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00171-4,Subject index,,2002,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.04.002,Log sequence clustering for workflow mining in multi-workflow systems,Xumin Liu and Moayad Alshangiti and Chen Ding and Qi Yu,2018,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00079-4,Subject index,,2002,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00064-8,Workflow analysis with communication norms,Hans Weigand and Aldo de Moor,2003,23,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.02.003,TOD: Temporal outlier detection by using quasi-functional temporal dependencies,Giulia Bruno and Paolo Garza,2010,10,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00029-5,ROVER: flexible yet consistent evolution of relationships,Kajal T. Claypool and Elke A. Rundensteiner and George T. Heineman,2001,4,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00061-7,Integrated version and transaction group model for shared engineering databases,D. Roller and O. Eck and S. Dalakakis,2002,8,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.09.005,Comparing functionality of software systems: An ontological approach,Iris Reinhartz-Berger and Arnon Sturm and Yair Wand,2013,7,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00180-5,Processing OLAP queries in hierarchically clustered databases,Dimitri Theodoratos and Aris Tsois,2003,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.02.004,Context-dependent ‘near’ and ‘far’ in spatial databases via supervaluation,Michael Minock and Johan Mollevik,2013,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00011-4,Author index to volume 48,,2004,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.04.004,A user-centered approach for integrating social data into groups of interest,Xuan-Truong Vu and Marie-Hélène Abel and Pierre Morizet-Mahoudeaux,2015,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.09.005,A knowledge-based system for generating interaction networks from ecological data,Willem Coetzer and Deshendran Moodley and Aurona Gerber,2017,3,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00174-0,Editorial board,,2005,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00108-9,Query by image and video content: a colored-based stochastic model approach,F ALOMARI and M ALJARRAH,2005,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.05.002,Hilbert curve-based cryptographic transformation scheme for spatial query processing on outsourced private data,Hyeong-Il Kim and Seungtae Hong and Jae-Woo Chang,2016,21,Data &amp; Knowledge Engineering
10.1016/j.datak.2016.11.001,Automated analysis of integrity constraints in multi-level models,Esther Guerra and Juan de Lara,2017,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.12.007,A Unified Modelling Language without referential redundancy,Andreas L. Opdahl and Brian Henderson-Sellers,2005,12,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.02.006,An empirical study on selective partitioning dimensions for partition-based similarity joins,Hyoseop Shin,2007,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.07.003,A unique property of single-link distance and its application in data clustering,Yuqing Song and Shuyuan Jin and Jie Shen,2011,7,Data &amp; Knowledge Engineering
10.1016/s0169-023x(05)00015-7,Editorial board,,2005,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(12)00077-8,DTK_79-80_C,,2012,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00069-7,Editorial board,,2003,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(99)00051-8,Conceptual models for coordinating the design of user work with the design of information systems,Keith A Butler and Ali Bahrami and Chris Esposito and Ron Hebron,2000,4,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00166-0,Editorial Board,,2002,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.02.001,Advanced knowledge-based systems,Alfredo Cuzzocrea,2010,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00097-7,XML schema and data management,S MADRIA,2005,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(08)00013-x,IFC - Editorial Board,,2008,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(19)30262-9,Editorial Board,,2019,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.06.003,Matching large ontologies: A divide-and-conquer approach,Wei Hu and Yuzhong Qu and Gong Cheng,2008,153,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.11.003,A novel keyword search paradigm in relational databases: Object summaries,Georgios John Fakas,2011,28,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.02.014,Workflow simulation for operational decision support,A. Rozinat and M.T. Wynn and W.M.P. van der Aalst and A.H.M. ter Hofstede and C.J. Fidge,2009,107,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.03.010,Ensuring the canonicity of process models,Henrik Leopold and Fabian Pittke and Jan Mendling,2017,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.07.001,A novel evolutionary multi-objective ensemble learning approach for forecasting currency exchange rates,Lam Thu Bui and Van Truong Vu and Thi Thu Huong Dinh,2018,30,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.06.006,Improving density-based methods for hierarchical clustering of web pages,Morteza Haghir Chehreghani and Hassan Abolhassani and Mostafa Haghir Chehreghani,2008,27,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.101738,Stance polarity in political debates: A diachronic perspective of network homophily and conversations on Twitter,Mirko Lai and Marcella Tambuscio and Viviana Patti and Giancarlo Ruffo and Paolo Rosso,2019,26,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.09.002,Sentence identification of biological interactions using PATRICIA tree generated patterns and genetic algorithm optimized parameters,Haibin Liu and Christian Blouin and Vlado Kešelj,2010,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.07.001,Call for papers - RCIS 2007,,2006,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.07.012,A formal characterization of SI-based ROWA replication protocols,J.E. Armendáriz-Iñigo and J.R. Juárez-Rodríguez and J.R. González de Mendívil and J.R. Garitagoitia and L. Irún-Briz and F.D. Muñoz-Escoí,2011,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(22)00035-0,Editorial Board,,2022,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.07.002,Third International Conference on Big Data and Smart Computing (BigComp2016),Jinho Kim,2019,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.05.004,Time-aware spatial keyword cover query,Zijun Chen and Tingting Zhao and Wenyuan Liu,2019,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.12.001,Knowledge discovery by probabilistic clustering of distributed databases,Sally McClean and Bryan Scotney and Philip Morrow and Kieran Greer,2005,17,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00020-3,Query processing in DOQL: A deductive database language for the ODMG model,Pedro R.Falcone Sampaio and Norman W. Paton,2000,7,Data &amp; Knowledge Engineering
10.1016/s0169-023x(14)00091-3,Editorial,,2014,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.04.002,Reformulating XPath queries and XSLT queries on XSLT views,Sven Groppe and Stefan Böttcher and Georg Birkenheuer and André Höing,2006,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.06.003,Accurate and large-scale privacy-preserving data mining using the election paradigm,Emmanouil Magkos and Manolis Maragoudakis and Vassilis Chrissikopoulos and Stefanos Gritzalis,2009,25,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00048-4,"Ontologies for conceptual modeling: their creation, use, and management",Vijayan Sugumaran and Veda C. Storey,2002,112,Data &amp; Knowledge Engineering
10.1016/j.datak.2014.08.001,Role network model-based support for RESTful business processes,Xiwei Xu and Xin Ye and Liming Zhu and Qinghua Lu,2014,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.07.012,A semiotic-inspired machine for personalized multi-criteria intelligent decision support,Fernando Buarque de Lima Neto and Denis Mayr Lima Martins and Gottfried Vossen,2018,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00086-7,Editorial board,,2003,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.04.005,Towards richer rule languages with polynomial data complexity for the Semantic Web,Linh Anh Nguyen and Thi-Bich-Loc Nguyen and Andrzej Szałas,2015,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(07)00104-8,IFC - Editorial Board,,2007,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.06.003,Pattern oriented RDF graphs exploration,Hanane Ouksili and Zoubida Kedad and Stéphane Lopes and Sylvaine Nugier,2018,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.101730,Guest Editorial—DaWaK 2018 Special Issue—Trends in Big Data Analytics,Carlos Ordonez and Ladjel Bellatreche,2020,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.11.002,Indexing XML documents for XPath query processing in external memory,Qun Chen and Andrew Lim and Kian Win Ong and Jiqing Tang,2006,4,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00184-3,Editorial board,,2005,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00136-2,Deciding LTL over Mazurkiewicz traces,Benedikt Bollig and Martin Leucker,2003,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.07.004,On automatic knowledge validation for Bayesian knowledge bases,Eugene Santos and Hang T. Dinh,2008,7,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00057-x,Subject index to volume,,2001,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(11)00069-3,Editorial Board,,2011,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00196-9,Encapsulation and information hiding as the keys to enhanced hypermedia development and maintenance,Wilfried Lemahieu,2003,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00190-8,Dipe-R: a knowledge representation language,Ruud van der Pol,2003,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.12.001,A semi supervised learning model for mapping sentences to logical forms with ambiguous supervision,Minh Le Nguyen and Akira Shimazu,2014,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.101724,A time-indexed mereology for SUMO,Lydia Silva Muñoz and Michael Grüninger,2019,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(08)00043-8,IFC - Editorial Board,,2008,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.01.010,Clustering e-commerce search engines based on their search interface pages using WISE-Cluster,Yiyao Lu and Hai He and Qian Peng and Weiyi Meng and Clement Yu,2006,9,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00032-x,Adaptive natural language interfaces to FAQ knowledge bases,Werner Winiwarter,2000,13,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.11.001,Frequent items in streaming data: An experimental evaluation of the state-of-the-art,Nishad Manerikar and Themis Palpanas,2009,64,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.08.003,Linear combination of component results in information retrieval,Shengli Wu,2012,23,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00137-4,Visualizing queries on databases of temporal histories: new metaphors and their evaluation,Luca Chittaro and Carlo Combi,2003,38,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101912,Deep learning in the COVID-19 epidemic: A deep model for urban traffic revitalization index,Zhiqiang Lv and Jianbo Li and Chuanhao Dong and Haoran Li and Zhihao Xu,2021,41,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.06.011,Formal anonymity models for efficient privacy-preserving joins,Murat Kantarcioglu and Ali Inan and Wei Jiang and Bradley Malin,2009,12,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.06.002,Exploring generation of a genetic robot's personality through neural and evolutionary means,Kang-Hee Lee,2011,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.03.013,Combining classifiers for word sense disambiguation based on Dempster–Shafer theory and OWA operators,Cuong Anh Le and Van-Nam Huynh and Akira Shimazu and Yoshiteru Nakamori,2007,15,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.10.007,A UML 2.0 profile to design Association Rule mining models in the multidimensional conceptual modeling of data warehouses,Jose Zubcoff and Juan Trujillo,2007,18,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101877,A provenance model for control-flow driven scientific workflows,Anila Sahar Butt and Peter Fitch,2021,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.08.004,Guideline based evaluation and verbalization of OWL class and property labels,Günther Fliedl and Christian Kop and Jürgen Vöhringer,2010,7,Data &amp; Knowledge Engineering
10.1016/s0169-023x(99)00043-9,For unknown secrecies refusal is better than lying,Joachim Biskup,2000,24,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.10.008,Automaton meets algebra: A hybrid paradigm for XML stream processing,Hong Su and Elke A. Rundensteiner and Murali Mani,2006,10,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00061-2,Consistency preserving updates in deductive databases,Enric Mayol and Ernest Teniente,2003,6,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.06.010,Approximate and selective reasoning on knowledge graphs: A distributional semantics approach,André Freitas and João C.P. da Silva and Edward Curry and Paul Buitelaar,2015,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.09.002,QETL: An approach to on-demand ETL from non-owned data sources,Lorenzo Baldacci and Matteo Golfarelli and Simone Graziani and Stefano Rizzi,2017,11,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.08.001,Expertise ranking using activity and contextual link measures,Daniel Schall,2012,25,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.10.006,Proof explanation for a nonmonotonic Semantic Web rules language,Grigoris Antoniou and Antonis Bikakis and Nikos Dimaresis and Manolis Genetzakis and Giannis Georgalis and Guido Governatori and Efie Karouzaki and Nikolas Kazepis and Dimitris Kosmadakis and Manolis Kritsotakis and Giannis Lilis and Antonis Papadogiannakis and Panagiotis Pediaditis and Constantinos Terzakis and Rena Theodosaki and Dimitris Zeginis,2008,14,Data &amp; Knowledge Engineering
